nconst,primaryName
nm0750474,Jacob Rupp
nm0750482,Sieghardt Rupp
nm0750527,Troy Ruptash
nm0750596,Al Ruscio
nm0750703,Robert Lee Rush
nm0750723,Salman Rushdie
nm0750758,Jared Rushton
nm0750826,Joseph Ruskin
nm0750851,Morgan Rusler
nm0750852,Robert Rusler
nm0750916,William Russ
nm0750930,Jorge Russek
nm0750937,Del Russel
nm0750971,Simon Russell Beale
nm0751001,Anthony Russell
nm0751032,Bing Russell
nm0751085,Clive Russell
nm0751174,Harold Russell
nm0751210,James Russell
nm0751231,Jim Russell
nm0751245,John Russell
nm0751257,Jonah Russell
nm0751285,Leigh Russell
nm0751369,Nipsey Russell
nm0751416,Robert Russell
nm0751451,Shawn Calizo
nm0751454,Sheridan Earl Russell
nm0751470,T.E. Russell
nm0751518,Wyatt Russell
nm0751625,Gianni Russo
nm0751638,James Russo
nm0751762,Leon Russom
nm0751798,Mathias Rust
nm0751899,Babe Ruth
nm0751935,Richard Ruth
nm0752116,Richard Rutowski
nm0752135,Joseph Rutten
nm0752278,Basil Ruysdael
nm0752379,David Ryall
nm0752474,Christopher Ryan
nm0752490,Daniel Ryan
nm0752636,John P. Ryan
nm0752638,Jonathan Ryan
nm0752730,Michael Ryan
nm0752749,Mike S. Ryan
nm0752751,Mitchell Ryan
nm0752761,Paddy Ryan
nm0752763,Pat Ryan
nm0752813,Robert Ryan
nm0752823,Ron Ryan
nm0752852,Steve Ryan
nm0752871,Thomas Ryan
nm0752876,Thomas Jay Ryan
nm0752878,Tim Ryan
nm0752899,Whitey Ryan
nm0752900,Will Ryan
nm0753062,Georg Rydeberg
nm0753068,Christopher Rydell
nm0753077,Paul Ryden
nm0753086,Alfred Ryder
nm0753223,Douglas Rye
nm0753229,Joseph Rye
nm0753238,Adam Ryen
nm0753314,Mark Rylance
nm0753423,Ryu Seung-wan
nm0753447,Howard Ryshpan
nm0753479,Chishû Ryû
nm0753480,Daisuke Ryû
nm0753486,Ryu Seung-beom
nm0753526,RZA
nm0753568,Mihály Ráday
nm0753666,Benoît Régent
nm0753711,Jean-Claude Rémoleux
nm0753716,Albert Rémy
nm0753737,Jérémie Renier
nm0753769,Armando del Río
nm0753810,Arturo Ríos
nm0753905,Hjalti Rögnvaldsson
nm0753947,Felix Römer
nm0754029,Øystein Røger
nm0754031,Jan Gunnar Røise
nm0754144,Maximilian Rüthlein
nm0754165,Bruno S.
nm0754184,S.J. Suryah
nm0754251,Tewfik Saad
nm0754272,Yacef Saadi
nm0754396,Joonas Saartamo
nm0754494,Damir Saban
nm0754512,Daryl Sabara
nm0754576,Luis Sabatini
nm0754676,Ernie Sabella
nm0754942,Sabu
nm0754969,Hossain Sabzian
nm0754990,Giampaolo Saccarola
nm0755064,Terence Sach
nm0755113,Sachin Pilgaonkar
nm0755125,Alain Sachs
nm0755133,Andrew Sachs
nm0755179,Robin Sachs
nm0755228,Graham Sack
nm0755308,Martin Sacks
nm0755310,Michael Sacks
nm0755403,Yutaka Sada
nm0755518,Benjamin Sadler
nm0755556,Nicholas Sadler
nm0755586,Paul Sado
nm0755603,Thomas Sadoski
nm0755966,Joey Sagal
nm0755974,Jonathan Sagall
nm0756016,Paco Sagarzazu
nm0756082,Willard Sage
nm0756083,Bill Sage
nm0756209,Ken Sagoes
nm0756292,Kenji Sahara
nm0756332,Yildiray Sahinler
nm0756378,Parikshit Sahni
nm0756509,Ryûji Saikachi
nm0756519,Shigeru Saiki
nm0756587,Guy-Patrick Sainderichin
nm0756651,Hubert Saint-Macary
nm0756779,Pierre Saintons
nm0756839,James Saito
nm0756873,Toru Saito
nm0756917,Yôsuke Saitô
nm0756964,Osamu Saka
nm0757007,Masato Sakai
nm0757021,Sachio Sakai
nm0757049,Hideo Sakaki
nm0757064,S.Z. Sakall
nm0757098,Ryuichi Sakamoto
nm0757129,Michele Sakara
nm0757138,Harold Sakata
nm0757256,Gene Saks
nm0757266,Matthew Saks
nm0757296,Kinzô Sakura
nm0757318,Kitao Sakurai
nm0757327,Takahiro Sakurai
nm0757591,Hank Salas
nm0757632,Greg Salata
nm0757774,Ángel Salazar
nm0757858,Carlos Saldanha
nm0757934,Jonathan Sale
nm0758002,Kario Salem
nm0758004,Lionel Salem
nm0758066,Enrico Maria Salerno
nm0758150,Sam Saletta
nm0758151,John Salew
nm0758317,Masoameh Salimi
nm0758360,Horacio Salinas
nm0758364,Jorge Salinas
nm0758387,Raul Salinas
nm0758407,Gábor Salinger
nm0758411,Justin Salinger
nm0758413,Matt Salinger
nm0758436,Benjamin Salisbury
nm0758485,Jason Salkey
nm0758526,Loris Diran
nm0758535,Dennis Sallas
nm0758582,John Salley
nm0758608,Peter Sallis
nm0758612,Reuben Sallmander
nm0758656,Ilyas Salman
nm0758659,Tuncer Salman
nm0758692,Albert Salmi
nm0758709,Risto Salmi
nm0758760,Colin Salmon
nm0758912,Bruno Salomone
nm0758996,Gerry Salsberg
nm0759004,Frank Salsedo
nm0759031,Gino Saltamerenda
nm0759299,Al Silvani
nm0759301,Gino Salvano
nm0759395,Renato Salvatori
nm0759467,Kevin Salvilla
nm0759535,Brian Salzberg
nm0759589,Jesper Salén
nm0759628,John Samaha
nm0759644,Menderes Samancilar
nm0759704,Dennison Samaroo
nm0759705,Branko Samarovski
nm0759757,Aldo Sambrell
nm0759797,Udo Samel
nm0759853,Sami Samir
nm0759898,Richard Sammel
nm0760151,Angus Sampson
nm0760203,Robert Sampson
nm0760207,Roy Sampson
nm0760225,Will Sampson
nm0760258,Russell Sams
nm0760483,Ken Samuels
nm0760664,Alberto San Juan
nm0760670,Julio Sanjuán
nm0760796,Hiroyuki Sanada
nm0760835,Ryne Sanborn
nm0761055,Salvador Sánchez
nm0761103,José Sancho
nm0761189,Paritosh Sand
nm0761190,Paul Sand
nm0761340,Walter Sande
nm0761389,Casey Sander
nm0761420,Otto Sander
nm0761438,John Sanderford
nm0761452,Alvin Sanders
nm0761498,Chris Sanders
nm0761521,Deion Sanders
nm0761576,Hugh Sanders
nm0761587,Jay O. Sanders
nm0761687,Richard Sanders
nm0761835,Will Sanderson
nm0761836,William Sanderson
nm0761850,Cato Sandford
nm0761866,Tiny Sandford
nm0761977,Jared Sandler
nm0762080,Steve Sandor
nm0762125,Javier Sandoval
nm0762153,Miguel Sandoval
nm0762191,Nick Sandow
nm0762329,Johnny Sands
nm0762424,Jake Sandvig
nm0762466,Gary Sandy
nm0762524,Giuseppe Sanfelice
nm0762557,Erskine Sanford
nm0762674,Jonathan Sanger
nm0762839,Jai Sankar
nm0762965,Shirô Sano
nm0763052,Ken Sansom
nm0763081,John Sansone
nm0763216,Claudio Santamaria
nm0763492,Walter Santesso
nm0763631,Ray Santiago
nm0763632,Renoly Santiago
nm0763650,Ruben Santiago-Hudson
nm0763858,Reni Santoni
nm0763928,Rodrigo Santoro
nm0764020,Chris Santos
nm0764134,Joe Santos
nm0764257,Rubens Santos
nm0764318,Stefano Santospago
nm0764369,Gianni Santuccio
nm0764384,Kumar Sanu
nm0764430,Carlos Sanz
nm0764445,Horatio Sanz
nm0764450,Jorge Sanz
nm0764527,Danny Sapani
nm0764662,Vytautas Sapranauskas
nm0764759,David Saracino
nm0764769,Ashok Saraf
nm0764773,Richard Sarafian Jr.
nm0764781,Richard C. Sarafian
nm0764871,Sarath Babu
nm0764877,R. Sarathkumar
nm0765102,Dick Sargent
nm0765179,Ruhi Sari
nm0765325,Daniel Sarky
nm0765349,Subbaraya Sarma
nm0765493,Sam Sarpong
nm0765546,Michael Sarrazin
nm0765597,Peter Sarsgaard
nm0765605,Gailard Sartain
nm0765688,Pietro Sarubbi
nm0765758,Kazimir Sas
nm0765762,Jacek Sas-Uhrynowski
nm0765815,Nozomu Sasaki
nm0765825,Takamaru Sasaki
nm0765844,Takashi Sasano
nm0765850,Saho Sasazawa
nm0765897,Yûgo Sasô
nm0766005,Will Sasso
nm0766146,Shivaji Satam
nm0766225,Kei Satô
nm0766233,Kôichi Satô
nm0766309,Kenta Satoi
nm0766403,Paul Satterfield
nm0766470,Sathyaraj
nm0766493,Masaharu Satô
nm0766499,Sakichi Sato
nm0766534,Alfred Sauchelli Jr.
nm0766583,Gary Sauer
nm0766761,Cliff Saunders
nm0766822,J. Jay Saunders
nm0766847,Joe Saunders
nm0767027,Alejo Sauras
nm0767181,Didier Sauvegrain
nm0767194,Serge Sauvion
nm0767227,Russel Savadier
nm0767253,Booth Savage
nm0767254,Brad Savage
nm0767340,Martin Savage
nm0767342,Matthew Savage
nm0767352,Nick Savage
nm0767362,Pius Savage
nm0767443,Doug Savant
nm0767445,Stelio Savante
nm0767710,Eric Savin
nm0767741,Tom Savini
nm0767753,Joe Savino
nm0767832,Ivan Savkin
nm0767984,Kenji Sawada
nm0767986,Kenya Sawada
nm0768017,Tetsu Sawaki
nm0768022,Nadim Sawalha
nm0768027,Ikki Sawamura
nm0768178,Joe Sawyer
nm0768296,Sharat Saxena
nm0768297,Veerendra Saxena
nm0768312,Aaron Saxon
nm0768334,John Saxon
nm0768377,Richard Saxton
nm0768488,Alexei Sayle
nm0768558,Parviz Sayyad
nm0768614,Leonardo Sbaraglia
nm0768620,Raphael Sbarge
nm0768626,Galliano Sbarra
nm0768632,Jean-Louis Sbille
nm0768641,Mattia Sbragia
nm0768753,Michael Scala
nm0768801,Lenny Scaletta
nm0768815,Jack Scalia
nm0768821,Turi Scalia
nm0768885,Terrence Scammell
nm0768908,Gian-Carlo Scandiuzzi
nm0768996,Frank J. Scannell
nm0769000,Kevin Scannell
nm0769075,Sam Scarber
nm0769083,Adrian Scarborough
nm0769086,Chuck Scarborough
nm0769116,Claudio Scarchilli
nm0769135,Don Scardino
nm0769136,Hal Scardino
nm0769154,Alan Scarfe
nm0769157,Jonathan Scarfe
nm0769177,Vincent Scarito
nm0769237,Renato Scarpa
nm0769328,Malcolm Scates
nm0769449,Per Schaanning
nm0769542,Brad Schacter
nm0769639,Louis Schaefer
nm0769793,Robert R. Shafer
nm0769960,Jason Schaller
nm0769974,William Schallert
nm0769996,Peter Schamoni
nm0770023,Mike Schank
nm0770225,Mike Schatz
nm0770239,Simon Schatzberger
nm0770494,Dick Scheffer
nm0770583,Christian Scheider
nm0770635,Reiner Schöne
nm0770652,Danny Scheinmann
nm0770670,Clemens Scheitz
nm0770763,August Schellenberg
nm0770845,Garrett Schenck
nm0770898,Michael Schenk
nm0771035,Péter Scherer
nm0771269,Scott Schiaffo
nm0771332,Clemens Schick
nm0771365,Dieter Schidor
nm0771391,Kurt Schiegl
nm0771414,Martin Starr
nm0771493,Richard Schiff
nm0771584,Joseph Schildkraut
nm0771621,Adrian Schiller
nm0771696,Gus Schilling
nm0771713,Tom Schilling
nm0771717,William G. Schilling
nm0771794,Tom Schimmels
nm0771869,Rudolf Schündler
nm0771923,Sebastian Schipper
nm0771993,Steve Schirripa
nm0772116,Charlie Schlatter
nm0772159,Jean Schlegel
nm0772479,Eric Schlumberger
nm0772704,Kyle Schmid
nm0772805,Andreas Schmidt
nm0773056,Kevin G. Schmidt
nm0773134,Niels-Bruno Schmidt
nm0773307,Ned Schmidtke
nm0773308,Sebastian Urzendowsky
nm0773327,Zoltán Schmied
nm0773460,Vincent Schmitt
nm0773608,Stefan Schnabel
nm0773614,Vito Schnabel
nm0773759,Dan Schneider
nm0773768,David Schneider
nm0773818,Gary Schneider
nm0773884,John Schneider
nm0773968,Olivier Schneider
nm0773973,Paul Schneider
nm0774114,Georg H. Schnell
nm0774386,Matthias Schoenaerts
nm0774399,Jeremy Schoenberg
nm0774508,Andrew Schofield
nm0774516,David Schofield
nm0774578,Michael Scholes
nm0774633,Tom Scholte
nm0774721,Jason Schombing
nm0774891,Frank Schorpion
nm0774897,Daniel Schorr
nm0775116,David Schramm
nm0775180,Max Schreck
nm0775390,Paul Schrier
nm0775429,Karsten Schrøder
nm0775438,Erik Schrody
nm0775447,Barbet Schroeder
nm0775539,Todd Schroeder
nm0775709,Andreas Schröders
nm0775870,John Schuck
nm0775872,Peter Schuck
nm0776124,Steffen Scheumann
nm0776193,Armand Schultz
nm0776266,Jeff Schultz
nm0776376,Woody Schultz
nm0776580,Matt Schulze
nm0776584,Paul Schulze
nm0776601,Collosseo
nm0776830,Ferdinand Schuster
nm0776914,Maurice Schutz
nm0777080,Jeff Schwan
nm0777125,Aaron Schwartz
nm0777229,Gary Schwartz
nm0777230,George 'Red' Schwartz
nm0777235,Magic Schwarz
nm0777405,Reiner Schwarz
nm0777432,Scott Schwartz
nm0777521,Robert Schwartzman
nm0777538,Austin Schwarz
nm0777649,Simon Schwarz
nm0777709,Chance Schwass
nm0777754,Kurt Schweickhardt
nm0777760,Eric Schweig
nm0777788,Matthias Schweighöfer
nm0777810,Jan Schweiterman
nm0777880,Clemens Schwender
nm0777895,Berynn Schwerdt
nm0777912,Arndt Schwering-Sohnrey
nm0778306,Reinhold Schünzel
nm0778335,Jörg Schüttauf
nm0778402,Luigi Sciamanna
nm0778501,Jacob Scipio
nm0778642,Peter Scolari
nm0778656,Fred J. Scollay
nm0778717,Joseph Scoren
nm0778804,Alan Randolph Scott
nm0778808,Alex Scott
nm0778810,Alex Scott
nm0778831,Andrew Scott
nm0778869,Barry Scott
nm0778949,Cedric Scott
nm0779073,Donovan Scott
nm0779084,Dougray Scott
nm0779187,George W. Scott
nm0779423,Keith Scott
nm0779429,Ken Scott
nm0779440,Kente Scott
nm0779467,Larry B. Scott
nm0779685,Randolph Scott
nm0779850,Timothy Scott
nm0779866,Tom Everett Scott
nm0779923,Zachary Scott
nm0779963,Jonathan Scott-Taylor
nm0779997,Nick Scotti
nm0780005,Vito Scotti
nm0780038,Alexander Scourby
nm0780091,Giovanni Ivan Scratuglia
nm0780102,Mik Scriba
nm0780133,Angus Scrimm
nm0780303,Vin Scully
nm0780494,Joe Seakatsie
nm0780528,Douglas Seale
nm0780546,Franklyn Seales
nm0780579,Malik Sealy
nm0780582,Steef Sealy
nm0780587,David Seaman
nm0780678,Nick Searcy
nm0780797,Steve Sears
nm0780918,Josef Sebánek
nm0780957,Lobo Sebastian
nm0781183,Harry Secombe
nm0781218,Jon Seda
nm0781232,Rolfe Sedan
nm0781268,Sam Seder
nm0781269,David Sederholm
nm0781305,Robert Sedgwick
nm0781439,Andrew Seear
nm0781571,Robert Seeley
nm0781587,Mike Seelig
nm0781618,Joe Seely
nm0781702,Muso Sefatsa
nm0781837,Nick Segal
nm0781913,Noah Segan
nm0781915,Paolo Seganti
nm0781981,Jason Segel
nm0782040,Mil Seghers
nm0782132,Pierre Segui
nm0782213,Santiago Segura
nm0782564,Louis Seigner
nm0782627,Trond Espen Seim
nm0782648,Rapulana Seiphemo
nm0782691,Alex Seltz-Wald
nm0782715,John Seitz
nm0782840,Tomokazu Seki
nm0782850,Ginzô Sekiguchi
nm0782858,Yusuke Sekiguchi
nm0782873,Tsutomu Sekine
nm0782885,Johnny Sekka
nm0782978,David Selby
nm0782997,Nicholas Selby
nm0783007,Tony Selby
nm0783116,William Self
nm0783124,Edgar Selge
nm0783193,Bahri Selin
nm0783345,Donald Sellers
nm0783527,Morton Selten
nm0783562,Will Seltzer
nm0783591,David Selvas
nm0783670,Milton Selzer
nm0783838,Pierre Semmler
nm0783847,Martin Semmelrogge
nm0783848,Willy Semmelrogge
nm0783879,Elie Semoun
nm0783991,Ali Sen
nm0783996,Asit Kumar Sen
nm0784038,Sener Sen
nm0784121,Mitsuo Senda
nm0784171,Joe Seneca
nm0784201,Scott Sener
nm0784262,Frank Senger
nm0784274,Güven Sengil
nm0784661,Silu Seppälä
nm0784773,Ian Serra
nm0784815,Daniel Sauli
nm0784818,Peter Serafinowicz
nm0784857,Massimo Serato
nm0784884,Rade Serbedzija
nm0785082,Brian Sergent
nm0785108,Nikolay Sergeev
nm0785227,Andy Serkis
nm0785277,Pepe Serna
nm0785352,Terry Serpico
nm0785360,Alex Serra
nm0785517,Diego Serrano
nm0785594,Nestor Serrano
nm0785664,Michel Serrault
nm0785676,Henri Serre
nm0785725,Juan Carlos Serrán
nm0785771,Jean Servais
nm0785805,Josh Server
nm0785842,Toni Servillo
nm0785854,Matt Servitto
nm0785933,Bob Sessions
nm0785938,John Sessions
nm0785950,Jimmie Lee Sessoms
nm0786015,Karl Seth
nm0786022,Roshan Seth
nm0786033,Parmeet Sethi
nm0786062,Gen Seto
nm0786136,Matthew Settle
nm0786183,Phil Seuling
nm0786252,Johnny Seven
nm0786281,Bajram Severdzan
nm0786350,Christopher Severn
nm0786381,William Severs
nm0786577,George Sewell
nm0786580,Jacob Sewell
nm0786614,Andrzej Seweryn
nm0786639,Brendan Sexton III
nm0786641,Brent Sexton
nm0786811,Dan Seymour
nm0786860,Ralph Seymour
nm0786865,Shaughan Seymour
nm0786914,Mete Sezer
nm0786919,Safak Sezer
nm0786924,Ahmet Sezerel
nm0786929,Cengiz Sezici
nm0787030,Shaan Shahid
nm0787163,Tim Shadbolt
nm0787187,Glenn Shadix
nm0787237,Michael Shaeffer
nm0787248,Mozaffar Shafeie
nm0787359,Shafiq Syed
nm0787430,Darwin Shaw
nm0787435,Dhiru Shah
nm0787449,Kiran Shah
nm0787462,Naseeruddin Shah
nm0787474,Satish Shah
nm0787582,Farooq Shaikh
nm0787587,Gary Shail
nm0787621,Martin Shakar
nm0787715,Kerry Shale
nm0787741,Daniel Shalikar
nm0787742,Joshua Shalikar
nm0787825,Chuck Shamata
nm0787892,Jeremy Shamos
nm0787920,Mohammad Shamsi
nm0787963,Niall Shanahan
nm0788009,Garry Shandling
nm0788018,Shane
nm0788218,Michael Shanks
nm0788288,Harry Shannon
nm0788306,Johnny Shannon
nm0788335,Michael Shannon
nm0788370,Vicellous Shannon
nm0788405,Bing Shao
nm0788509,George Shapiro
nm0788620,Ron Shapiro
nm0788670,Cyril Shaps
nm0788767,John Sharian
nm0788829,Ray Sharkey
nm0788884,Madhav Sharma
nm0788903,Rajesh Sharma
nm0788918,Shishir Sharma
nm0789018,Chris Sharp
nm0789070,John Sharp
nm0789169,Thom Sharp
nm0789171,Timm Sharp
nm0789288,Ben Sharples
nm0789470,Grant Shaud
nm0789485,Mickey Shaughnessy
nm0789657,Christopher Shaw
nm0789790,Joe Shaw
nm0789793,Joe Norman Shaw
nm0789864,Martin Shaw
nm0789970,Sebastian Shaw
nm0789976,Stan Shaw
nm0789984,Steven Shaw
nm0790071,Dick Shawn
nm0790077,Michael Shawn
nm0790164,Konstantin Shayne
nm0790202,Boris Shcherbakov
nm0790208,Pyotr Shcherbakov
nm0790248,Al Shea
nm0790291,John Shea
nm0790412,Al Shearer
nm0790461,Steve Shearer
nm0790501,Reece Shearsmith
nm0790630,Stephen Sheehan
nm0790688,Michael Sheen
nm0790785,Jeremy Sheffield
nm0790789,Joshua Sheffield
nm0790820,Marc Sheffler
nm0790858,Aashif Sheikh
nm0790863,Jawed Sheikh
nm0790905,David Sheiner
nm0790925,Dean Shek
nm0791156,Stephen Shellen
nm0791206,Joshua Shelley
nm0791221,Paul Shelley
nm0791270,Robert Shelly
nm0791325,Don Shelton
nm0791487,Parry Shen
nm0791502,Paul Shenar
nm0791570,Ben Shenkman
nm0791755,Chaz Lamar Shepherd
nm0791789,Jean Shepherd
nm0791790,Jack Shepherd
nm0791803,John Shepherd
nm0791805,Shepperd Strudwick
nm0791864,Scott Shepherd
nm0791871,Simon Shepherd
nm0792003,William Morgan Sheppard
nm0792029,Antony Sher
nm0792069,Peter Sherayko
nm0792116,Jimmy Shergill
nm0792129,Andrew Sheridan
nm0792156,Dave Sheridan
nm0792177,Jamey Sheridan
nm0792189,Joe Sheridan
nm0792679,David Sherrill
nm0792792,Anthony Sherwood
nm0792911,Suniel Shetty
nm0792964,George Shevtsov
nm0792981,Lee Sheward
nm0792996,Vladek Sheybal
nm0793008,Fui-On Shing
nm0793030,Yanzi Shi
nm0793065,Igor Shibanov
nm0793156,Jim Shield
nm0793168,Arthur Shields
nm0793171,Blake Shields
nm0793195,Fred Shields
nm0793222,Malcolm Shields
nm0793363,James Shigeta
nm0793384,Kien Shih
nm0793404,Kippei Shîna
nm0793455,Steve Shill
nm0793532,Andrew Shim
nm0793562,Kyûsaku Shimada
nm0793574,Teru Shimada
nm0793579,Yû Shimaka
nm0793581,Jôji Shimaki
nm0793634,Sab Shimono
nm0793643,Gen Shimizu
nm0793671,Kôjiro Shimizu
nm0793674,Masao Shimizu
nm0793766,Takashi Shimura
nm0793784,Shin Ha-kyun
nm0793851,Sayaji Shinde
nm0793879,Eitarô Shindô
nm0793910,David Shiner
nm0793946,Peter Shinkoda
nm0794044,Masayuki Shionoya
nm0794053,Toshi Shioya
nm0794054,Yoku Shioya
nm0794060,Kaneto Shiozawa
nm0794128,John Wesley Shipp
nm0794301,Bill Shirley
nm0794502,Coyote Shivers
nm0794511,Om Shivpuri
nm0794688,Kent Shocknek
nm0794885,Hristo Shopov
nm0794890,Dan Shor
nm0795072,John Short
nm0795169,Pat Shortt
nm0795225,Robin Shou
nm0795226,Doudi Shoua
nm0795289,Max Showalter
nm0795290,Michael Showalter
nm0795297,Michael Showers
nm0795328,Pavel Shpringfeld
nm0795344,John Shrapnel
nm0795345,Lex Shrapnel
nm0795407,Wil Shriner
nm0795449,Sonny Shroyer
nm0795470,Oleg Stefan
nm0795576,Andrew Shue
nm0795637,Juan Pablo Shuk
nm0795661,Saurabh Shukla
nm0795705,Charles Shull
nm0795711,Richard B. Shull
nm0795740,Michael Shulman
nm0795837,Mort Shuman
nm0795856,David Shumbris
nm0796071,Ivan Shvedoff
nm0796085,Aleksandr Shvorin
nm0796117,M. Night Shyamalan
nm0796125,Christopher Shyer
nm0796166,Beau Sia
nm0796207,Georges Siatidis
nm0796287,David Sibley
nm0796316,Clément Sibony
nm0796325,Yousuf Azami
nm0796385,Joseph Sicilia
nm0796494,Siddharth
nm0796502,Alexander Siddig
nm0796606,Evgeniy Sidikhin
nm0796717,Fanyana H. Sidumo
nm0796842,Jim Siedow
nm0796923,Don Siegel
nm0796986,Michael S. Siegel
nm0797150,Casey Siemaszko
nm0797225,Diego Sieres
nm0797268,Gregory Sierra
nm0797304,Víctor Sierra
nm0797315,Adam Sietz
nm0797322,Alejandro Sieveking
nm0797373,Gregory Siff
nm0797382,Rocco Siffredi
nm0797529,Tom Signorelli
nm0797567,Herbert Siguenza
nm0797587,Chris Sigurdson
nm0797610,Sigurður Sigurjónsson
nm0797614,Ingvar Sigurdsson
nm0797638,Brad Sihvon
nm0797723,Andrew Sikking
nm0797725,James Sikking
nm0797746,Joseph Sikora
nm0797809,Tom Silardi
nm0797858,Nicolas Silberg
nm0798123,Douglas Sills
nm0798129,Leon Sills
nm0798170,Mitch Silpa
nm0798316,Geno Silva
nm0798328,Henry Silva
nm0798517,Batan Silva
nm0798534,Trinidad Silva
nm0798564,Eugene Silvain
nm0798570,Aldo Silvani
nm0798688,Eric Silver
nm0798689,Erik Silver
nm0798718,Joe Silver
nm0798721,Johnny Silver
nm0798751,Mark Silver
nm0798777,Robert Silver
nm0798779,Ron Silver
nm0798826,Frank Silvera
nm0798872,Peter Silverleaf
nm0798887,Robert A. Silverman
nm0798900,David Michael Silverman
nm0799014,Phil Silvers
nm0799066,Ben Silverstone
nm0799108,Armando Silvestre
nm0799237,Alastair Sim
nm0799312,Jon Simanton
nm0799402,Anthony Simcoe
nm0799436,Vasek Simek
nm0799591,John Simm
nm0799754,Floyd Simmons
nm0799777,J.K. Simmons
nm0799782,Jamal Simmons
nm0799784,James Simmons
nm0799866,Peter Simmons
nm0799923,Troy Simmons
nm0799937,Joey Simmrin
nm0800302,Michel Simon
nm0800328,Paul Simon
nm0800359,Robert F. Simon
nm0800493,Jamie Simone
nm0800638,Peter Simonischek
nm0800701,Jake Simons
nm0800732,Robert Simons
nm0800830,Tony Simotes
nm0800971,Don Simpson
nm0801051,Jimmi Simpson
nm0801193,Russell Simpson
nm0801199,Scott Simpson
nm0801247,Tyree Michael Simpson
nm0801507,Pal Sinn
nm0801674,Malcolm Sinclair
nm0802027,Raymond Singer
nm0802032,Ritchie Singer
nm0802038,Stephen Singer
nm0802103,Chandrachur Singh
nm0802107,Dara Singh Randhawa
nm0802425,Bucky Sinister
nm0802462,Albert Sinkys
nm0802488,Christian Sinniger
nm0802588,Pierre Sioufi
nm0802684,Ralph Sipperly
nm0802742,Peter Siragusa
nm0802759,Joseph Siravo
nm0802769,Antoine Sire
nm0802783,Anatoliy Serenko
nm0802831,Tony Sirico
nm0802909,Alberto Sironi
nm0802985,Kirk Sisco
nm0802995,Greg Sestero
nm0803037,Tomer Sisley
nm0803145,Michelan Sisti
nm0803157,Rocco Sisto
nm0803170,Ailen Sit
nm0803179,Errol Sitahal
nm0803225,Mabutho 'Kid' Sithole
nm0803262,Jules Sitruk
nm0803298,Siu-Tin Yuen
nm0803310,Siu Ping-Lam
nm0803335,Drazen Sivak
nm0803370,Frank Sivero
nm0803397,Jamie Sives
nm0803470,Wabei Siyolwe
nm0803672,Vilgot Sjöman
nm0803705,Victor Sjöström
nm0803765,Jimmie F. Skaggs
nm0803828,Kerry Skalsky
nm0803889,Bill Skarsgård
nm0803890,Gustaf Skarsgård
nm0804093,Ahilleas Skevis
nm0804105,Gerasimos Skiadaressis
nm0804196,Gerry Skilton
nm0804361,Pat Skipper
nm0804373,Te Whatanui Skipwith
nm0804442,Al Sklar
nm0804774,Kevin Skousen
nm0804805,Jeff Skowron
nm0805127,Ben Slack
nm0805164,Demian Slade
nm0805177,Jeremy Slate
nm0805189,Max Elliott Slade
nm0805195,Robert G. Slade
nm0805277,Axel Slangus
nm0805328,Frank Slaten
nm0805476,John Slattery
nm0805575,Erik Slavin
nm0805587,Jonathan Slavin
nm0805653,Bobby Slayton
nm0805666,Steve Sleap
nm0805697,Wayne Sleep
nm0805789,Victor Slezak
nm0805790,Walter Slezak
nm0805859,Paul Slimak
nm0805944,Cle Sloan
nm0806002,Paul Sloan
nm0806041,Everett Sloane
nm0806149,Roger Sloman
nm0806217,Joey Slotnick
nm0806277,James Sloyan
nm0806427,Robert Small
nm0806613,Tucker Smallwood
nm0806822,Ron Smerczak
nm0806912,Robert Smigel
nm0806913,David Smigelski
nm0806968,Michael Smiley
nm0806974,Rickey Smiley
nm0806983,Tavis Smiley
nm0806988,Bozidar Smiljanic
nm0807025,Yakov Smirnoff
nm0807032,Aleksei Smirnov
nm0807033,Andrey Smirnov
nm0807169,Nathan L. Smith
nm0807351,Arjay Smith
nm0807354,Art Smith
nm0807503,Brandon Smith
nm0807506,Brandon Mychal Smith
nm0807565,Bryan Smith
nm0807571,Bubba Smith
nm0807580,C. Aubrey Smith
nm0807667,Charles Henry Smith
nm0807767,Cotter Smith
nm0807773,Craig Smith
nm0807826,Daniel E. Smith
nm0807900,David Lee Smith
nm0808022,Douglas Smith
nm0808055,Dylan Smith
