tconst,nconst,characterName
tt0485510,nm0082211,Karagöz
tt0485510,nm1205293,Ayse Hatun
tt0485510,nm0079876,Hacivat
tt0485510,nm0456077,Kadi Pervane
tt0485510,nm1614701,Orhan Gazi
tt0485510,nm1760586,Nilufer Hatun
tt0485510,nm1855648,Coban
tt0485510,nm0582490,Kusteri
tt0485510,nm0015121,Esrefoglu Suleyman Bey
tt0485510,nm0351366,Köse Mihal
tt0485601,nm3322957,Brendan
tt0485601,nm0322407,Abbot Cellach
tt0485601,nm0482473,Aidan
tt0485601,nm3322982,Aisling
tt0485601,nm1744961,Brother Tang
tt0485601,nm1744961,Leonardo
tt0485601,nm0878760,Brother Assoua
tt0485601,nm8473677,Adult Brendan
tt0485601,nm2727721,Brother Square
tt0485601,nm1316072,Additional Voices and Walla
tt0485601,nm5974404,Additional Voices and Walla
tt0485851,nm0000409,Pleasure
tt0485851,nm0001264,Sorrow
tt0485851,nm0000412,Fingers
tt0485851,nm0000102,Love
tt0485851,nm0000365,Gina
tt0485851,nm0163988,Henry
tt0485851,nm0386472,Tony
tt0485851,nm0001845,Happiness
tt0485851,nm0005026,Jiyoung
tt0485851,nm0661992,Danny
tt0485947,nm0001467,Nemo Adult
tt0485947,nm0001467,Old Nemo
tt0485947,nm0001631,Adult Elise
tt0485947,nm1208167,Anna Adult
tt0485947,nm0199006,Adult Jean
tt0485947,nm0406975,Father Nemo
tt0485947,nm0514638,Mother Nemo
tt0485947,nm2269396,Nemo age 15
tt0485947,nm1017334,Anna age 15
tt0485947,nm1477512,Elise age 15
tt0485947,nm1542279,Nemo age 9
tt0485976,nm0000329,Thongs
tt0485976,nm0401201,Landlord
tt0485976,nm0465503,Octopus
tt0485976,nm1218953,Pak Yin
tt0485976,nm0950707,Inspector Steve Mok
tt0485976,nm0304729,Melody
tt0485976,nm0139568,Landlady
tt0485976,nm0948045,Max
tt0485976,nm1125508,McDaddy
tt0485976,nm0510887,Calvin
tt0485985,nm0000421,Major Emanuelle Stance
tt0485985,nm0574468,Lieutenant General Luntz
tt0485985,nm0654648,Joe 'Lightning' Little
tt0485985,nm0747420,Antwan 'Coffee' Coleman
tt0485985,nm0005024,Colonel A.J. Bullard
tt0485985,nm1676649,Marty 'Easy' Julian
tt0485985,nm2080933,Ray 'Junior' Gannon
tt0485985,nm1666212,Andrew 'Smokey' Salem
tt0485985,nm0445903,Samuel 'Joker' George
tt0485985,nm0667207,David 'Deke' Watkins
tt0486051,nm1289434,Girl
tt0486051,nm1525948,Guy
tt0486051,nm0233027,Highway Patrolman
tt0486051,nm0068709,Snowplow Driver
tt0486051,nm2618223,Priest
tt0486051,nm0524124,Stranger
tt0486051,nm0799706,Blonde Girl
tt0486051,nm0601092,Clerk
tt0486051,nm0052205,Proctor
tt0486051,nm1753417,Teenage Boy #1
tt0486551,nm0151540,Barry
tt0486551,nm0151540,Blind Sikh
tt0486551,nm0373571,Landfill
tt0486551,nm0373571,Gil
tt0486551,nm0373571,Sausage Lady
tt0486551,nm0501399,Fink
tt0486551,nm0501399,Emcee
tt0486551,nm0815418,Jan Wolfhouse
tt0486551,nm0301370,Priest
tt0486551,nm0831479,Todd Wolfhouse
tt0486551,nm0831479,Young Baron Ludwig
tt0486551,nm0001458,Great Gam Gam
tt0486551,nm0001638,Baron Wolfgang von Wolfhausen
tt0486551,nm2162637,Helmut
tt0486551,nm1466859,Aussie Sailor #1
tt0486576,nm0344435,Mr. Fantastic
tt0486576,nm0344435,Reed Richards
tt0486576,nm0004695,Invisible Woman
tt0486576,nm0004695,Susan Storm
tt0486576,nm0262635,Human Torch
tt0486576,nm0262635,Johnny Storm
tt0486576,nm0004821,The Thing
tt0486576,nm0004821,Ben Grimm
tt0486576,nm0573037,Dr. Doom
tt0486576,nm0573037,Victor Von Doom
tt0486576,nm0913488,Alicia Masters
tt0486576,nm0105672,General Hager
tt0486576,nm0000401,The Silver Surfer
tt0486576,nm0427964,The Silver Surfer
tt0486576,nm1683768,Captain Raye
tt0486578,nm0001084,Durell
tt0486578,nm1139343,Rickey
tt0486578,nm0605079,LeeJohn
tt0486578,nm0222643,Sister Doris
tt0486578,nm0004729,Deacon
tt0486578,nm0202966,Judge B. Bennet Galloway
tt0486578,nm0356021,Omunique
tt0486578,nm0931227,Tianna
tt0486578,nm0564277,Pastor Arthur Mitchell
tt0486578,nm0694066,Officer Eddie King
tt0486583,nm0000681,Fred Claus
tt0486583,nm0316079,Nick 'Santa' Claus
tt0486583,nm0006969,Charlene
tt0486583,nm0383422,Willie
tt0486583,nm0001669,Annette Claus
tt0486583,nm0001838,Wanda
tt0486583,nm0000870,Mother Claus
tt0486583,nm0668807,Papa Claus
tt0486583,nm0524839,DJ Donnie
tt0486583,nm0842596,Bob Elf
tt0486640,nm0911933,Dude
tt0486640,nm0004929,Uncle Dave
tt0486640,nm0873942,Verne Troyer
tt0486640,nm0178875,Richard
tt0486640,nm0865626,Faith
tt0486640,nm0799777,Candidate Welles
tt0486640,nm0005241,Officer John
tt0486640,nm0817893,Officer Greg
tt0486640,nm0859130,Osama Bin Laden
tt0486640,nm0001595,Panhandler
tt0486655,nm1214435,Tristan Thorn
tt0486655,nm0000132,Yvaine
tt0486655,nm1092227,Victoria
tt0486655,nm0005212,Narrator
tt0486655,nm2728857,Young Scientist
tt0486655,nm2728862,Victorian Academic
tt0486655,nm0446303,Guard
tt0486655,nm1602660,Young Dunstan Thorn
tt0486655,nm0536461,Slave Girl
tt0486655,nm0536461,Una
tt0486655,nm0384514,Ditchwater Sal
tt0486674,nm0000134,Ben
tt0486674,nm0001806,Dick Bell
tt0486674,nm0001804,Scott Solomon
tt0486674,nm0000576,Sean Penn
tt0486674,nm0001416,Lou Tarnow
tt0486674,nm0000246,Actor
tt0486674,nm0000705,Kelly
tt0486674,nm0829576,Zoe
tt0486674,nm0000699,Jeremy Brunell
tt0486674,nm0006463,Pollster
tt0486822,nm0479471,Kale
tt0486822,nm0001556,Mr. Turner
tt0486822,nm0005251,Julie
tt0486822,nm2105255,Ashley
tt0486822,nm1683094,Ronnie
tt0486822,nm1504678,Officer Gutierrez
tt0486822,nm0002023,Daniel Brecht
tt0486822,nm0205626,Detective Parker
tt0486822,nm2596831,Greenwood Boy
tt0486822,nm2366002,Greenwood Boy
tt0486946,nm0000741,Doug Madsen
tt0486946,nm0001454,Bobby Davis
tt0486946,nm0000237,Woody Stevens
tt0486946,nm0000513,Dudley Frank
tt0486946,nm0000501,Jack
tt0486946,nm0000673,Maggie
tt0486946,nm0243806,Red
tt0486946,nm0301370,Murdock
tt0486946,nm0005007,Kelly Madsen
tt0486946,nm1851416,Billy Madsen
tt0488085,nm0001710,Charlie
tt0488085,nm0670408,Gus
tt0488085,nm1404408,Josie
tt0488085,nm0689237,Agent Hymes
tt0488085,nm0001523,Penelope Wood
tt0488085,nm0000211,Mrs. Smalls
tt0488085,nm0038854,Deputy Garman
tt0488085,nm0002103,80 Year Old Blind Man
tt0488085,nm2247576,Emily
tt0488085,nm0249550,Isabella
tt0488120,nm0000164,Ted Crawford
tt0488120,nm0331516,Willy Beachum
tt0488120,nm0000657,DA Joe Lobruto
tt0488120,nm0683253,Nikki Gardner
tt0488120,nm0001110,Jennifer Crawford
tt0488120,nm0121605,Lt. Rob Nunally
tt0488120,nm0193295,Detective Flores
tt0488120,nm0789716,Judge Robinson
tt0488120,nm0348409,Judge Gardner
tt0488120,nm0821817,Norman Foster
tt0488414,nm0222426,Omi Shukla
tt0488414,nm0222426,Omkara
tt0488414,nm0004626,Dolly Mishra
tt0488414,nm0451307,Langda Tyagi
tt0488414,nm0451307,Ishwar Tyagi
tt0488414,nm1234298,Indu Tyagi
tt0488414,nm1059103,Keshav Upadhyaya
tt0488414,nm1059103,Kesu Firangi
tt0488414,nm0060607,Chamanbahar 'Billo'
tt0488414,nm0787462,Bhaisaab
tt0488414,nm1795232,Rajan Tiwari
tt0488414,nm1795232,Rajju
tt0488414,nm2690647,Kichlu
tt0488414,nm1033153,Advocate Raghunath Mishra
tt0488478,nm0538710,1-y prisyazhnyy
tt0488478,nm0307628,3-y prisyazhnyy
tt0488478,nm2807939,Malchik
tt0488478,nm0586482,2-y prisyazhnyy
tt0488478,nm0300781,4-y prisyazhnyy
tt0488478,nm0677840,5-y prisyazhnyy
tt0488478,nm0831190,6-y prisyazhnyy
tt0488478,nm0311059,7-y prisyazhnyy
tt0488478,nm0947236,8-y prisyazhnyy
tt0488478,nm0329812,9-y prisyazhnyy
tt0488604,nm0000704,Martin
tt0488604,nm0000457,Arthur Seldom
tt0488604,nm0914455,Lorna
tt0488604,nm0141697,Inspector Petersen
tt0488604,nm0185107,Beth
tt0488604,nm0007182,Kalman
tt0488604,nm1218607,Yuri Podorov
tt0488604,nm0684500,Frank
tt0488604,nm0557281,Mrs. Eagleton
tt0488604,nm0764527,Scott
tt0488658,nm0160553,Spencer Davenport
tt0488658,nm1927701,Charlie Goldfinch
tt0488658,nm1213456,Grace Conrad
tt0488658,nm0791723,Donna Malone
tt0488658,nm0085400,Oliver Porter
tt0488658,nm0005519,Zach Van Bourke
tt0488658,nm0962260,Timothy 'Beef' Wellington
tt0488658,nm0108295,Valerie Davenport
tt0488658,nm1117791,Sam Davenport
tt0488658,nm2186514,Katherine Davenport
tt0488798,nm0474774,Rajiv Saini
tt0488798,nm1229940,Sanjana S. Shetty
tt0488798,nm0007113,Uday Shankar Shetty
tt0488798,nm0438463,Sagar 'Majnu' Pandey
tt0488798,nm0712546,Dr. Dayal Ghungroo
tt0488798,nm0439828,Payal Ghungroo
tt0488798,nm0451211,Ranvir 'RDX' Dhanraj Xaja
tt0488798,nm1324246,Ishika
tt0488798,nm1324246,Isha
tt0488798,nm0592799,Pandit Manilal Shastri
tt0488798,nm2634706,Lucky Xaka
tt0488988,nm0001467,Mark David Chapman
tt0488988,nm0517820,Jude
tt0488988,nm0295103,Paul Goresh
tt0488988,nm1471513,Jeri
tt0488988,nm0205401,Homeless Man
tt0488988,nm0068081,Cabbie#2
tt0488988,nm2838255,Steve
tt0488988,nm1106304,Clerk Riley
tt0488988,nm1307918,Centerfold Model
tt0488988,nm0538956,Elevator Man
tt0489037,nm0000640,Narrator
tt0489049,nm0283945,Hutch
tt0489049,nm0059431,Windows
tt0489049,nm0068338,Zoe
tt0489049,nm0403134,Eric
tt0489049,nm0549815,Linus
tt0489049,nm0219292,Chaz
tt0489049,nm0001520,Big Chuck
tt0489049,nm1472005,Myron
tt0489049,nm2367549,Garfunkel
tt0489049,nm3280577,Simon
tt0489099,nm0159789,David Rice
tt0489099,nm0000168,Roland
tt0489099,nm0068260,Griffin
tt0489099,nm1377375,Millie
tt0489099,nm0000178,Mary Rice
tt0489099,nm0740264,William Rice
tt0489099,nm1455681,Young Millie
tt0489099,nm1302735,Young David
tt0489099,nm0416596,Young Mark
tt0489099,nm0001371,Mr. Bowker
tt0489235,nm0132257,Bruce Campbell
tt0489235,nm2328228,Kelly Graham
tt0489235,nm3111264,Jeff
tt0489235,nm0001646,Mills Toddner
tt0489235,nm0001646,Wing
tt0489235,nm0001646,Sign Painter
tt0489235,nm0564580,Mayor
tt0489235,nm0762445,Cheryl
tt0489235,nm0703595,Frank
tt0489235,nm0382830,Dirt Farmer
tt0489235,nm2312641,Clayton
tt0489235,nm3214496,Little Debbie
tt0489237,nm0424060,Annie Braddock
tt0489237,nm0001473,Mrs. X
tt0489237,nm0316079,Mr. X
tt0489237,nm0614220,Judy Braddock
tt0489237,nm0185099,Dean
tt0489237,nm1006024,Lynette
tt0489237,nm2744941,Bike Messenger
tt0489237,nm2259988,Human Resources Director
tt0489237,nm1312338,TriBeCa Fashionista
tt0489237,nm1357069,Grayer
tt0489270,nm0068551,Jigsaw
tt0489270,nm0068551,John
tt0489270,nm0809938,Amanda
tt0489270,nm0005171,Jeff
tt0489270,nm1587232,Lynn
tt0489270,nm0005531,Eric Matthews
tt0489270,nm0000539,Kerry
tt0489270,nm1191481,Adam
tt0489270,nm0461945,Tim
tt0489270,nm0281284,Judge Halden
tt0489270,nm0072713,Rigg
tt0489281,nm0000202,Brandon King
tt0489281,nm0180411,Michelle
tt0489281,nm0330687,Tommy Burgess
tt0489281,nm0114532,Isaac 'Eyeball' Butler
tt0489281,nm1475594,Steve Shriver
tt0489281,nm0711559,Rico Rodriguez
tt0489281,nm2160919,Al 'Preacher' Colson
tt0489281,nm1978294,Harvey
tt0489281,nm2468889,Curtis
tt0489281,nm0648249,Lt. Col. Boot Miller
tt0489282,nm0001872,Peter
tt0489282,nm0184445,Fred
tt0489282,nm0519043,Junior
tt0489282,nm1706767,Cooker
tt0489282,nm0373571,Whitaker
tt0489282,nm1008709,Cheryl
tt0489282,nm0200601,Danny Gutierrez
tt0489282,nm0002122,Sky Pierson
tt0489282,nm0001598,Gus Hayden
tt0489282,nm0000833,Bill Calhoun
tt0489327,nm0000564,Maurice
tt0489327,nm2092886,Jessie
tt0489327,nm0680587,Ian
tt0489327,nm2136877,Waitress
tt0489327,nm0289194,Doctor
tt0489327,nm0149808,Health Centre Nurse
tt0489327,nm0316116,Health Centre Nurse
tt0489327,nm1277450,Royal Court Actress
tt0489327,nm0534772,Royal Court Actress
tt0489327,nm1446450,Royal Court Actress
tt0489664,nm0000112,Tom Ryan
tt0489664,nm0004742,Abby Randall
tt0489664,nm0124930,Neil Randall
tt0489664,nm1560396,Sophie Randall
tt0489664,nm0006419,Judy Ryan
tt0489664,nm0958815,Helen Schriver
tt0489664,nm0494774,Jerry Crane
tt0489664,nm0445420,Karl Granger
tt0489664,nm0274919,Diane
tt0489664,nm0829121,Dave Carver
tt0490076,nm1720028,Mandy Lane
tt0490076,nm0609845,Garth
tt0490076,nm2016345,Chloe
tt0490076,nm0919616,Emmet
tt0490076,nm0388064,Bird
tt0490076,nm0385391,Red
tt0490076,nm2093766,Jake
tt0490076,nm2096455,Marlin
tt0490076,nm1719737,Dylan
tt0490076,nm1105334,Aunt Jo
tt0490084,nm0000473,Daphne Wilder
tt0490084,nm0601553,Milly Wilder
tt0490084,nm0532683,Johnny
tt0490084,nm0779866,Jason
tt0490084,nm0334179,Maggie
tt0490084,nm0005305,Mae
tt0490084,nm0004834,Joe
tt0490084,nm1892830,Lionel
tt0490084,nm0150623,Eli
tt0490084,nm0272399,Derek
tt0490086,nm0001705,Big Stan
tt0490086,nm0001016,The Master
tt0490086,nm0000476,Madame Foreman
tt0490086,nm0607185,Mindy
tt0490086,nm0934113,Warden Gasque
tt0490086,nm0454236,Mal
tt0490086,nm0001826,Lew Popper
tt0490086,nm0002099,Shorts
tt0490086,nm1717152,Robbie
tt0490086,nm0300824,Bullard
tt0490181,nm0005048,Maj. 'Mitch' Hunter
tt0490181,nm0000579,Brother Samuel
tt0490181,nm1226817,Cpl. Valerie Duval
tt0490181,nm0675730,Capt. Nathan Rooker
tt0490181,nm0299811,Lt. Maximillian von Steiner
tt0490181,nm0000518,Constantine
tt0490181,nm0910472,Severian
tt0490181,nm0943179,Cpl. Juba Kim Wu
tt0490181,nm0869750,Capt. John McGuire
tt0490181,nm2284984,Cpl. Jesus 'El Jesus' de Barrera
tt0490204,nm0001191,Charlie Fineman
tt0490204,nm0000332,Alan Johnson
tt0490204,nm0000586,Janeane Johnson
tt0490204,nm0000239,Angela Oakhurst
tt0490204,nm0004787,Donna Remar
tt0490204,nm0000661,Judge Raines
tt0490204,nm0458951,Jonathan Timpleman
tt0490204,nm0227039,Ginger Timpleman
tt0490204,nm0082802,Bryan Sugarman
tt0490204,nm0052186,Stelter
tt0490215,nm1940449,Rodrigues
tt0490215,nm3485845,Garupe
tt0490215,nm0000553,Ferreira
tt0490215,nm0038355,Interpreter
tt0490215,nm0001354,Father Valignano
tt0490215,nm0644521,Old Samurai
tt0490215,nm0644521,Inoue
tt0490215,nm0875354,Mokichi
tt0490215,nm0645224,Ichizo
tt0490215,nm0473577,Kichijiro
tt0490215,nm3484659,Unzen Samurai (Uneme)
tt0491152,nm0329481,Rachel
tt0491152,nm0005028,Darcy
tt0491152,nm1148573,Dex
tt0491152,nm1024677,Ethan
tt0491152,nm0992538,Marcus
tt0491152,nm0930053,Claire
tt0491152,nm0682762,Dexter Thaler Sr.
tt0491152,nm0251708,Bridget Thaler
tt0491152,nm2821746,Professor Zigman
tt0491152,nm0860411,Bridal Consultant
tt0491175,nm0000354,Gardner
tt0491175,nm0000194,Rose
tt0491175,nm0000194,Margaret
tt0491175,nm1209966,Bud Cooper
tt0491175,nm7415871,Nicky
tt0491175,nm0598569,Mailman Henry
tt0491175,nm8521013,Cowboy Kid
tt0491175,nm8420743,Kid on Bike
tt0491175,nm1480602,Mrs. Pendalton
tt0491175,nm0007018,Mrs. Mayers
tt0491175,nm0359695,Mayor Billings
tt0491203,nm2539953,Sophia Sandvoort
tt0491203,nm2851530,Jan van Loos
tt0491203,nm1925239,Willem Brok
tt0491203,nm0334441,Maria
tt0491203,nm0390903,Dr. Sorgh
tt0491203,nm1285162,Mattheus
tt0491203,nm0571727,Johan De Bye
tt0491203,nm0388061,Nicholas Steen
tt0491203,nm0768936,Mrs. Overvalt
tt0491203,nm0302108,Gerrit
tt0491747,nm0001046,Fiona Anderson
tt0491747,nm0614526,Aubrey
tt0491747,nm0684521,Grant Anderson
tt0491747,nm2657069,Young Fiona
tt0491747,nm0001156,Marian
tt0491747,nm1155055,Veronica
tt0491747,nm0183504,Phoebe Hart
tt0491747,nm0369241,William Hart
tt0491747,nm0914491,Dr. Fischer
tt0491747,nm0475129,Nurse Betty
tt0492044,nm0000515,Sara Campbell
tt0492044,nm0233027,Peter Campbell
tt0492044,nm0000480,Reverend Popescu
tt0492044,nm0973177,Matt Campbell
tt0492044,nm1468739,Wendy
tt0492044,nm2300257,Mary
tt0492044,nm1452304,Billy Campbell
tt0492044,nm1445048,Jonah
tt0492044,nm0089586,Ramsey Aickman
tt0492044,nm0113325,Dr. Brooks
tt0492389,nm0000409,Dan Sanders
tt0492389,nm0000222,Tammy Sanders
tt0492389,nm2049403,Frank
tt0492389,nm3082341,Cheese
tt0492389,nm1169306,Gus
tt0492389,nm1171163,Hank
tt0492389,nm2328628,Tyler Sanders
tt0492389,nm1129362,Drill Sergeant
tt0492389,nm0421822,Neal Lyman
tt0492389,nm1526554,Felder
tt0492486,nm0369424,Tara
tt0492486,nm1658935,Jake
tt0492486,nm1045739,Troy
tt0492486,nm1728497,Lisa
tt0492486,nm1445490,Holly
tt0492486,nm1382207,Bluto
tt0492486,nm0943614,Ernie
tt0492486,nm0569336,Bernie
tt0492486,nm0997973,Black Brother
tt0492486,nm3013242,The Dog
tt0492619,nm1144419,Fred Simmons
tt0492619,nm0078897,Chuck 'The Truck' Wallace
tt0492619,nm1828224,Suzie Simmons
tt0492619,nm2109261,Julio Chavez
tt0492619,nm2137777,Henry Harrison
tt0492619,nm2095817,Mike McAlister
tt0492619,nm2176777,Rick
tt0492619,nm2180792,Denise
tt0492619,nm2175304,Dr. Love
tt0492619,nm2184325,Marge
tt0492956,nm0425005,Joe Kingman
tt0492956,nm0001718,Stella Peck
tt0492956,nm2202521,Peyton Kelly
tt0492956,nm0761052,Monique Vasquez
tt0492956,nm0004820,Travis Sanders
tt0492956,nm1887429,Kyle Cooper
tt0492956,nm0924552,Jamal Webber
tt0492956,nm1410687,Clarence Monroe
tt0492956,nm0876958,Karen Kelly
tt0492956,nm2773654,Spike
tt0493264,nm1699093,Polat Alemdar
tt0493264,nm0000708,Sam William Marshall
tt0493264,nm1586095,Abdurrahman Halis Karuki (sheikh)
tt0493264,nm1868654,Leyla
tt0493264,nm1699178,Memati Bas
tt0493264,nm1773111,Abdülhey Çoban
tt0493264,nm1773045,Erhan Ufak
tt0493264,nm0785517,"Dante, Sam's assistant"
tt0493264,nm0000997,Doctor
tt0493264,nm0308208,"George Baltimore, journalist"
tt0493405,nm0671567,Ponch
tt0493405,nm1009277,Jon
tt0493405,nm0000352,Ray Kurtz
tt0493405,nm4023073,Ava Perez
tt0493405,nm2537621,Lindsey Taylor
tt0493405,nm0111013,Clay Allen
tt0493405,nm0926086,Peterson
tt0493405,nm0429114,Parish
tt0493405,nm1218621,Brian Grieves
tt0493405,nm0434223,Captain Jane Lindel
tt0493464,nm0001401,Fox
tt0493464,nm0564215,Wesley
tt0493464,nm0000151,Sloan
tt0493464,nm0000654,Pekwarsky
tt0493464,nm0470981,Cross
tt0493464,nm0996669,The Gunsmith
tt0493464,nm1982266,Cathy
tt0493464,nm0912938,The Repairman
tt0493464,nm0641244,Mr. X
tt0493464,nm0450975,The Exterminator
tt0493949,nm1428821,Ramona Quimby
tt0493949,nm1411125,Beezus Quimby
tt0493949,nm0005256,Dorothy Quimby
tt0493949,nm0179173,Robert Quimby
tt0493949,nm0329481,Aunt Bea
tt0493949,nm0241049,Hobart
tt0493949,nm1555151,Howie Kemp
tt0493949,nm2811823,Susan
tt0493949,nm0644897,Mrs. Meacham
tt0493949,nm0954891,Mrs. Kushner
tt0494222,nm1045593,Lily
tt0494222,nm1318596,Jarrod
tt0494222,nm0355440,Doug
tt0494222,nm0864835,Damon
tt0494222,nm0785082,Jonah
tt0494222,nm1344302,Nancy
tt0494222,nm2652312,Vinny
tt0494222,nm2647871,Zane
tt0494222,nm0169806,Gordon
tt0494222,nm0266713,Eric Elisi
tt0494238,nm0000409,Mo
tt0494238,nm0785227,Capricorn
tt0494238,nm1146916,Meggie
tt0494238,nm0347149,Resa
tt0494238,nm0833380,Bookshop Proprietor
tt0494238,nm0079273,Dustfinger
tt0494238,nm0000545,Elinor
tt0494238,nm0455057,Cockerell
tt0494238,nm0818648,Flatnose
tt0494238,nm0286044,Basta
tt0494271,nm0710938,Irena
tt0494271,nm0686375,Muffa
tt0494271,nm0314358,Valeria Adacher
tt0494271,nm0214766,Gina
tt0494271,nm0352157,Matteo
tt0494271,nm2440792,Tea Adacher
tt0494271,nm0596807,Lucrezia
tt0494271,nm0125540,Avvocato Irena
tt0494271,nm0269419,Donato Adacher
tt0494271,nm0224214,Magistrato
tt0494652,nm0001454,R.J.
tt0494652,nm0127373,Marty
tt0494652,nm0000469,Papa Jenkins
tt0494652,nm0001923,Mama Jenkins
tt0494652,nm0117146,Bianca Kittles
tt0494652,nm0147825,Clyde
tt0494652,nm0662519,Lucinda
tt0494652,nm0003817,Otis
tt0494652,nm0258402,Reggie
tt0494652,nm0594898,Betty
tt0494834,nm0685856,Hervé Joncour
tt0494834,nm0461136,Hélène Joncour
tt0494834,nm0945131,Hara Jubei
tt0494834,nm1870208,The Girl
tt0494834,nm0900963,Café Verdun Man #1
tt0494834,nm0078282,Verdun
tt0494834,nm0920564,Mayor Joncour
tt0494834,nm0122789,Mme. Joncour
tt0494834,nm0000547,Baldabiou
tt0494834,nm2124018,Clerk
tt0495034,nm0222426,Gopal
tt0495034,nm0451174,Madhav Singh 'Madhu' Ghai
tt0495034,nm0430817,Laxman
tt0495034,nm0969428,Lucky
tt0495034,nm1267008,Nirali
tt0495034,nm0712546,Somnath
tt0495034,nm0611573,Mangala
tt0495034,nm0386358,Panduranga
tt0495034,nm0864608,Vasuli
tt0495034,nm0592799,Babli
tt0495596,nm0001096,Sparrowhawk
tt0495596,nm0000353,Cob
tt0495596,nm0002127,Tenar
tt0495596,nm0645411,Arren
tt0495596,nm2177184,Theru
tt0495596,nm0837420,Haitaka
tt0495596,nm0849100,Cob
tt0495596,nm0434596,Hare
tt0495596,nm0297149,Tenar
tt0495596,nm0619822,Hazia Dealer
tt0496436,nm0277213,Abe Dale
tt0496436,nm0755267,Sherry Clarke
tt0496436,nm0265492,Henry Caine
tt0496436,nm0391738,Marty Bloom
tt0496436,nm0189202,Rebecca Dale
tt0496436,nm0745186,Julia Caine
tt0496436,nm0531966,Dr. Karras
tt0496436,nm1794409,Danny Dale
tt0496436,nm1660138,Kurt
tt0496436,nm0609096,Liz
tt0496806,nm0000123,Danny Ocean
tt0496806,nm0000093,Rusty Ryan
tt0496806,nm0000354,Linus Caldwell
tt0496806,nm0000354,'Lenny Pepperidge'
tt0496806,nm0544067,Dr. Stan
tt0496806,nm0001285,Reuben Tishkoff
tt0496806,nm0944535,Reuben's Butler
tt0496806,nm0000199,Willy Bank
tt0496806,nm0493797,Bank's Junior Executive
tt0496806,nm0420646,Livingston Dell
tt0496806,nm0000332,Basher Tarr
tt0497116,nm0921942,\N
tt0497137,nm1280145,Cha Young-goon
tt0497137,nm1713653,Park Il-sun
tt0497137,nm3649689,Kim Jun-Beop
tt0497137,nm1366028,Judge
tt0497137,nm3739336,Hwang Kyu-Seok
tt0497137,nm1367681,Shin Duk-cheon
tt0497137,nm3694737,Son Eun-Young
tt0497137,nm2565312,Choi Seul-gi
tt0497137,nm1162053,Il-sun's mother
tt0497137,nm3169107,Radio announcer
tt0497465,nm0356017,Vicky
tt0497465,nm0424060,Cristina
tt0497465,nm0000849,Juan Antonio
tt0497465,nm0919525,Narrator
tt0497465,nm0582149,Doug
tt0497465,nm0165101,Judy
tt0497465,nm0242656,Mark
tt0497465,nm0673768,Charles
tt0497465,nm3093437,Guitarist in Barcelona
tt0497465,nm3093354,Art Gallery Guest
tt0497915,nm0149822,Shankar
tt0497915,nm0728262,Bulla
tt0497915,nm0430803,Pote
tt0497915,nm0007106,Chutiya
tt0497915,nm4513547,Ganga
tt0497915,nm0665370,Ibu Hatela
tt0497915,nm0019427,Lamboo Aata
tt0497915,nm0708218,Kala Shetty
tt0497915,nm1025262,Politician Bachubhai Bhigona
tt0497915,nm1021129,Inspector Kale
tt0497972,nm0936298,Alpha
tt0497972,nm1625746,Beta
tt0497972,nm0652663,Fred
tt0497972,nm0048932,Roderick Blank
tt0497972,nm0169934,Trixie
tt0497972,nm0000213,Death Nell
tt0497972,nm0000213,Gillian De Raisx (#101)
tt0497972,nm0539537,Master Bitchslap
tt0497972,nm0100866,Fiona Wormwood (#29)
tt0497972,nm0283568,Zack
tt0497972,nm0717655,Lizzie
tt0497986,nm1978402,Ji-woo
tt0497986,nm1361787,Seh-hee - before plastic surgery
tt0497986,nm6671802,Epilogue lover
tt0497986,nm3692524,Man #3
tt0497986,nm3865710,Man in fight
tt0497986,nm2582160,Yeon-hee
tt0497986,nm1219733,Plastic Surgeon
tt0497986,nm4375403,Lover
tt0497986,nm3071848,Cafe employee
tt0497986,nm1234301,See-hee
tt0498097,nm0946324,Bahar
tt0498097,nm0149196,Isa
tt0498097,nm0456400,Serap
tt0498097,nm2241019,Mehmet
tt0498097,nm1939317,Arif
tt0498097,nm2240000,Güven
tt0498097,nm1832249,Taksi Söförü
tt0498097,nm0149192,Isa'nin Annesi
tt0498097,nm0149191,Isa'nin Babasi
tt0498097,nm1978192,Semra
tt0498353,nm0314514,Beth
tt0498353,nm0000525,Lorna
tt0498353,nm0005313,Whitney
tt0498353,nm0058372,Stuart
tt0498353,nm0121404,Todd
tt0498353,nm0430236,Axelle
tt0498353,nm0379596,Paxton
tt0498353,nm0480465,Stephanie
tt0498353,nm0460596,Sasha
tt0498353,nm0271763,Art Class Professor
tt0498380,nm0913822,General Kuribayashi
